STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,YEAR,MONTH,DAY,DATE,OBS DATE,VALUE,DATA_FLAG,UNITS
MIL,D,23,OUTFLOW,2007,12,27,12-27-2007,20071227 0000,101, ,CFS
MIL,D,23,OUTFLOW,2007,12,28,12-28-2007,20071228 0000,102, ,CFS
MIL,D,23,OUTFLOW,2007,12,29,12-29-2007,20071229 0000,102, ,CFS
MIL,D,23,OUTFLOW,2007,12,30,12-30-2007,20071230 0000,102, ,CFS
MIL,D,23,OUTFLOW,2007,12,31,12-31-2007,20071231 0000,102, ,CFS
MIL,D,23,OUTFLOW,2008,1,1,01-01-2008,20080101 0000,102, ,CFS
MIL,D,23,OUTFLOW,2008,1,2,01-02-2008,20080102 0000,102, ,CFS
MIL,D,23,OUTFLOW,2008,1,3,01-03-2008,20080103 0000,102, ,CFS
MIL,D,23,OUTFLOW,2008,1,4,01-04-2008,20080104 0000,102, ,CFS
MIL,D,23,OUTFLOW,2008,1,5,01-05-2008,20080105 0000,102, ,CFS
MIL,D,23,OUTFLOW,2008,1,6,01-06-2008,20080106 0000,104, ,CFS
MIL,D,23,OUTFLOW,2008,1,7,01-07-2008,20080107 0000,104, ,CFS
MIL,D,23,OUTFLOW,2008,1,8,01-08-2008,20080108 0000,104, ,CFS
MIL,D,23,OUTFLOW,2008,1,9,01-09-2008,20080109 0000,104, ,CFS
MIL,D,23,OUTFLOW,2008,1,10,01-10-2008,20080110 0000,104, ,CFS
MIL,D,23,OUTFLOW,2008,1,11,01-11-2008,20080111 0000,104, ,CFS
MIL,D,23,OUTFLOW,2008,1,12,01-12-2008,20080112 0000,104, ,CFS
MIL,D,23,OUTFLOW,2008,1,13,01-13-2008,20080113 0000,104, ,CFS
MIL,D,23,OUTFLOW,2008,1,14,01-14-2008,20080114 0000,104, ,CFS
MIL,D,23,OUTFLOW,2008,1,15,01-15-2008,20080115 0000,104, ,CFS
MIL,D,23,OUTFLOW,2008,1,16,01-16-2008,20080116 0000,104, ,CFS
MIL,D,23,OUTFLOW,2008,1,17,01-17-2008,20080117 0000,104, ,CFS
MIL,D,23,OUTFLOW,2008,1,18,01-18-2008,20080118 0000,104, ,CFS
MIL,D,23,OUTFLOW,2008,1,19,01-19-2008,20080119 0000,105, ,CFS
MIL,D,23,OUTFLOW,2008,1,20,01-20-2008,20080120 0000,105, ,CFS
MIL,D,23,OUTFLOW,2008,1,21,01-21-2008,20080121 0000,105, ,CFS
MIL,D,23,OUTFLOW,2008,1,22,01-22-2008,20080122 0000,105, ,CFS
MIL,D,23,OUTFLOW,2008,1,23,01-23-2008,20080123 0000,208, ,CFS
MIL,D,23,OUTFLOW,2008,1,24,01-24-2008,20080124 0000,527, ,CFS
MIL,D,23,OUTFLOW,2008,1,25,01-25-2008,20080125 0000,605, ,CFS
MIL,D,23,OUTFLOW,2008,1,26,01-26-2008,20080126 0000,606, ,CFS
MIL,D,23,OUTFLOW,2008,1,27,01-27-2008,20080127 0000,606, ,CFS
MIL,D,23,OUTFLOW,2008,1,28,01-28-2008,20080128 0000,608, ,CFS
MIL,D,23,OUTFLOW,2008,1,29,01-29-2008,20080129 0000,510, ,CFS
MIL,D,23,OUTFLOW,2008,1,30,01-30-2008,20080130 0000,357, ,CFS
MIL,D,23,OUTFLOW,2008,1,31,01-31-2008,20080131 0000,358, ,CFS
MIL,D,23,OUTFLOW,2008,2,1,02-01-2008,20080201 0000,359, ,CFS
MIL,D,23,OUTFLOW,2008,2,2,02-02-2008,20080202 0000,359, ,CFS
MIL,D,23,OUTFLOW,2008,2,3,02-03-2008,20080203 0000,361, ,CFS
MIL,D,23,OUTFLOW,2008,2,4,02-04-2008,20080204 0000,364, ,CFS
MIL,D,23,OUTFLOW,2008,2,5,02-05-2008,20080205 0000,366, ,CFS
MIL,D,23,OUTFLOW,2008,2,6,02-06-2008,20080206 0000,360, ,CFS
MIL,D,23,OUTFLOW,2008,2,7,02-07-2008,20080207 0000,648, ,CFS
MIL,D,23,OUTFLOW,2008,2,8,02-08-2008,20080208 0000,617, ,CFS
MIL,D,23,OUTFLOW,2008,2,9,02-09-2008,20080209 0000,357, ,CFS
MIL,D,23,OUTFLOW,2008,2,10,02-10-2008,20080210 0000,424, ,CFS
MIL,D,23,OUTFLOW,2008,2,11,02-11-2008,20080211 0000,458, ,CFS
MIL,D,23,OUTFLOW,2008,2,12,02-12-2008,20080212 0000,487, ,CFS
MIL,D,23,OUTFLOW,2008,2,13,02-13-2008,20080213 0000,509, ,CFS
MIL,D,23,OUTFLOW,2008,2,14,02-14-2008,20080214 0000,511, ,CFS
MIL,D,23,OUTFLOW,2008,2,15,02-15-2008,20080215 0000,509, ,CFS
MIL,D,23,OUTFLOW,2008,2,16,02-16-2008,20080216 0000,538, ,CFS
MIL,D,23,OUTFLOW,2008,2,17,02-17-2008,20080217 0000,676, ,CFS
MIL,D,23,OUTFLOW,2008,2,18,02-18-2008,20080218 0000,846, ,CFS
MIL,D,23,OUTFLOW,2008,2,19,02-19-2008,20080219 0000,967, ,CFS
MIL,D,23,OUTFLOW,2008,2,20,02-20-2008,20080220 0000,862, ,CFS
MIL,D,23,OUTFLOW,2008,2,21,02-21-2008,20080221 0000,639, ,CFS
MIL,D,23,OUTFLOW,2008,2,22,02-22-2008,20080222 0000,561, ,CFS
MIL,D,23,OUTFLOW,2008,2,23,02-23-2008,20080223 0000,565, ,CFS
MIL,D,23,OUTFLOW,2008,2,24,02-24-2008,20080224 0000,591, ,CFS
MIL,D,23,OUTFLOW,2008,2,25,02-25-2008,20080225 0000,618, ,CFS
MIL,D,23,OUTFLOW,2008,2,26,02-26-2008,20080226 0000,611, ,CFS
MIL,D,23,OUTFLOW,2008,2,27,02-27-2008,20080227 0000,638, ,CFS
MIL,D,23,OUTFLOW,2008,2,28,02-28-2008,20080228 0000,743, ,CFS
MIL,D,23,OUTFLOW,2008,2,29,02-29-2008,20080229 0000,719, ,CFS
MIL,D,23,OUTFLOW,2008,3,1,03-01-2008,20080301 0000,647, ,CFS
MIL,D,23,OUTFLOW,2008,3,2,03-02-2008,20080302 0000,714, ,CFS
MIL,D,23,OUTFLOW,2008,3,3,03-03-2008,20080303 0000,777, ,CFS
MIL,D,23,OUTFLOW,2008,3,4,03-04-2008,20080304 0000,923, ,CFS
MIL,D,23,OUTFLOW,2008,3,5,03-05-2008,20080305 0000,962, ,CFS
MIL,D,23,OUTFLOW,2008,3,6,03-06-2008,20080306 0000,931, ,CFS
MIL,D,23,OUTFLOW,2008,3,7,03-07-2008,20080307 0000,957, ,CFS
MIL,D,23,OUTFLOW,2008,3,8,03-08-2008,20080308 0000,901, ,CFS
MIL,D,23,OUTFLOW,2008,3,9,03-09-2008,20080309 0000,919, ,CFS
MIL,D,23,OUTFLOW,2008,3,10,03-10-2008,20080310 0000,961, ,CFS
MIL,D,23,OUTFLOW,2008,3,11,03-11-2008,20080311 0000,1011, ,CFS
MIL,D,23,OUTFLOW,2008,3,12,03-12-2008,20080312 0000,1110, ,CFS
MIL,D,23,OUTFLOW,2008,3,13,03-13-2008,20080313 0000,1036, ,CFS
MIL,D,23,OUTFLOW,2008,3,14,03-14-2008,20080314 0000,865, ,CFS
MIL,D,23,OUTFLOW,2008,3,15,03-15-2008,20080315 0000,805, ,CFS
MIL,D,23,OUTFLOW,2008,3,16,03-16-2008,20080316 0000,926, ,CFS
MIL,D,23,OUTFLOW,2008,3,17,03-17-2008,20080317 0000,1131, ,CFS
MIL,D,23,OUTFLOW,2008,3,18,03-18-2008,20080318 0000,1284, ,CFS
MIL,D,23,OUTFLOW,2008,3,19,03-19-2008,20080319 0000,1432, ,CFS
MIL,D,23,OUTFLOW,2008,3,20,03-20-2008,20080320 0000,1406, ,CFS
MIL,D,23,OUTFLOW,2008,3,21,03-21-2008,20080321 0000,1050, ,CFS
MIL,D,23,OUTFLOW,2008,3,22,03-22-2008,20080322 0000,781, ,CFS
MIL,D,23,OUTFLOW,2008,3,23,03-23-2008,20080323 0000,857, ,CFS
MIL,D,23,OUTFLOW,2008,3,24,03-24-2008,20080324 0000,993, ,CFS
MIL,D,23,OUTFLOW,2008,3,25,03-25-2008,20080325 0000,1001, ,CFS
MIL,D,23,OUTFLOW,2008,3,26,03-26-2008,20080326 0000,980, ,CFS
MIL,D,23,OUTFLOW,2008,3,27,03-27-2008,20080327 0000,1072, ,CFS
MIL,D,23,OUTFLOW,2008,3,28,03-28-2008,20080328 0000,1083, ,CFS
MIL,D,23,OUTFLOW,2008,3,29,03-29-2008,20080329 0000,983, ,CFS
MIL,D,23,OUTFLOW,2008,3,30,03-30-2008,20080330 0000,1001, ,CFS
MIL,D,23,OUTFLOW,2008,3,31,03-31-2008,20080331 0000,983, ,CFS
MIL,D,23,OUTFLOW,2008,4,1,04-01-2008,20080401 0000,1001, ,CFS
MIL,D,23,OUTFLOW,2008,4,2,04-02-2008,20080402 0000,1097, ,CFS
MIL,D,23,OUTFLOW,2008,4,3,04-03-2008,20080403 0000,1047, ,CFS
MIL,D,23,OUTFLOW,2008,4,4,04-04-2008,20080404 0000,871, ,CFS
MIL,D,23,OUTFLOW,2008,4,5,04-05-2008,20080405 0000,790, ,CFS
MIL,D,23,OUTFLOW,2008,4,6,04-06-2008,20080406 0000,878, ,CFS
MIL,D,23,OUTFLOW,2008,4,7,04-07-2008,20080407 0000,1023, ,CFS
MIL,D,23,OUTFLOW,2008,4,8,04-08-2008,20080408 0000,1115, ,CFS
MIL,D,23,OUTFLOW,2008,4,9,04-09-2008,20080409 0000,1229, ,CFS
MIL,D,23,OUTFLOW,2008,4,10,04-10-2008,20080410 0000,1332, ,CFS
MIL,D,23,OUTFLOW,2008,4,11,04-11-2008,20080411 0000,1185, ,CFS
MIL,D,23,OUTFLOW,2008,4,12,04-12-2008,20080412 0000,1088, ,CFS
MIL,D,23,OUTFLOW,2008,4,13,04-13-2008,20080413 0000,1285, ,CFS
MIL,D,23,OUTFLOW,2008,4,14,04-14-2008,20080414 0000,1392, ,CFS
MIL,D,23,OUTFLOW,2008,4,15,04-15-2008,20080415 0000,1423, ,CFS
MIL,D,23,OUTFLOW,2008,4,16,04-16-2008,20080416 0000,1548, ,CFS
MIL,D,23,OUTFLOW,2008,4,17,04-17-2008,20080417 0000,1587, ,CFS
MIL,D,23,OUTFLOW,2008,4,18,04-18-2008,20080418 0000,1508, ,CFS
MIL,D,23,OUTFLOW,2008,4,19,04-19-2008,20080419 0000,1458, ,CFS
MIL,D,23,OUTFLOW,2008,4,20,04-20-2008,20080420 0000,1475, ,CFS
MIL,D,23,OUTFLOW,2008,4,21,04-21-2008,20080421 0000,1547, ,CFS
MIL,D,23,OUTFLOW,2008,4,22,04-22-2008,20080422 0000,1589, ,CFS
MIL,D,23,OUTFLOW,2008,4,23,04-23-2008,20080423 0000,1508, ,CFS
MIL,D,23,OUTFLOW,2008,4,24,04-24-2008,20080424 0000,1461, ,CFS
MIL,D,23,OUTFLOW,2008,4,25,04-25-2008,20080425 0000,1321, ,CFS
MIL,D,23,OUTFLOW,2008,4,26,04-26-2008,20080426 0000,1199, ,CFS
MIL,D,23,OUTFLOW,2008,4,27,04-27-2008,20080427 0000,1337, ,CFS
MIL,D,23,OUTFLOW,2008,4,28,04-28-2008,20080428 0000,1507, ,CFS
MIL,D,23,OUTFLOW,2008,4,29,04-29-2008,20080429 0000,1656, ,CFS
MIL,D,23,OUTFLOW,2008,4,30,04-30-2008,20080430 0000,1723, ,CFS
MIL,D,23,OUTFLOW,2008,5,1,05-01-2008,20080501 0000,1646, ,CFS
MIL,D,23,OUTFLOW,2008,5,2,05-02-2008,20080502 0000,1485, ,CFS
MIL,D,23,OUTFLOW,2008,5,3,05-03-2008,20080503 0000,1377, ,CFS
MIL,D,23,OUTFLOW,2008,5,4,05-04-2008,20080504 0000,1434, ,CFS
MIL,D,23,OUTFLOW,2008,5,5,05-05-2008,20080505 0000,1611, ,CFS
MIL,D,23,OUTFLOW,2008,5,6,05-06-2008,20080506 0000,1745, ,CFS
MIL,D,23,OUTFLOW,2008,5,7,05-07-2008,20080507 0000,1818, ,CFS
MIL,D,23,OUTFLOW,2008,5,8,05-08-2008,20080508 0000,1796, ,CFS
MIL,D,23,OUTFLOW,2008,5,9,05-09-2008,20080509 0000,1641, ,CFS
MIL,D,23,OUTFLOW,2008,5,10,05-10-2008,20080510 0000,1451, ,CFS
MIL,D,23,OUTFLOW,2008,5,11,05-11-2008,20080511 0000,1504, ,CFS
MIL,D,23,OUTFLOW,2008,5,12,05-12-2008,20080512 0000,1623, ,CFS
MIL,D,23,OUTFLOW,2008,5,13,05-13-2008,20080513 0000,1762, ,CFS
MIL,D,23,OUTFLOW,2008,5,14,05-14-2008,20080514 0000,1959, ,CFS
MIL,D,23,OUTFLOW,2008,5,15,05-15-2008,20080515 0000,2056, ,CFS
MIL,D,23,OUTFLOW,2008,5,16,05-16-2008,20080516 0000,1965, ,CFS
MIL,D,23,OUTFLOW,2008,5,17,05-17-2008,20080517 0000,1919, ,CFS
MIL,D,23,OUTFLOW,2008,5,18,05-18-2008,20080518 0000,1963, ,CFS
MIL,D,23,OUTFLOW,2008,5,19,05-19-2008,20080519 0000,2007, ,CFS
MIL,D,23,OUTFLOW,2008,5,20,05-20-2008,20080520 0000,2029, ,CFS
MIL,D,23,OUTFLOW,2008,5,21,05-21-2008,20080521 0000,1974, ,CFS
MIL,D,23,OUTFLOW,2008,5,22,05-22-2008,20080522 0000,1833, ,CFS
MIL,D,23,OUTFLOW,2008,5,23,05-23-2008,20080523 0000,1606, ,CFS
MIL,D,23,OUTFLOW,2008,5,24,05-24-2008,20080524 0000,1526, ,CFS
MIL,D,23,OUTFLOW,2008,5,25,05-25-2008,20080525 0000,1523, ,CFS
MIL,D,23,OUTFLOW,2008,5,26,05-26-2008,20080526 0000,1511, ,CFS
MIL,D,23,OUTFLOW,2008,5,27,05-27-2008,20080527 0000,1496, ,CFS
MIL,D,23,OUTFLOW,2008,5,28,05-28-2008,20080528 0000,1510, ,CFS
MIL,D,23,OUTFLOW,2008,5,29,05-29-2008,20080529 0000,1549, ,CFS
MIL,D,23,OUTFLOW,2008,5,30,05-30-2008,20080530 0000,1617, ,CFS
MIL,D,23,OUTFLOW,2008,5,31,05-31-2008,20080531 0000,1695, ,CFS
MIL,D,23,OUTFLOW,2008,6,1,06-01-2008,20080601 0000,1808, ,CFS
MIL,D,23,OUTFLOW,2008,6,2,06-02-2008,20080602 0000,2413, ,CFS
MIL,D,23,OUTFLOW,2008,6,3,06-03-2008,20080603 0000,3054, ,CFS
MIL,D,23,OUTFLOW,2008,6,4,06-04-2008,20080604 0000,3371, ,CFS
MIL,D,23,OUTFLOW,2008,6,5,06-05-2008,20080605 0000,3658, ,CFS
MIL,D,23,OUTFLOW,2008,6,6,06-06-2008,20080606 0000,3631, ,CFS
MIL,D,23,OUTFLOW,2008,6,7,06-07-2008,20080607 0000,3508, ,CFS
MIL,D,23,OUTFLOW,2008,6,8,06-08-2008,20080608 0000,3500, ,CFS
MIL,D,23,OUTFLOW,2008,6,9,06-09-2008,20080609 0000,3847, ,CFS
MIL,D,23,OUTFLOW,2008,6,10,06-10-2008,20080610 0000,4195, ,CFS
MIL,D,23,OUTFLOW,2008,6,11,06-11-2008,20080611 0000,4225, ,CFS
MIL,D,23,OUTFLOW,2008,6,12,06-12-2008,20080612 0000,4053, ,CFS
MIL,D,23,OUTFLOW,2008,6,13,06-13-2008,20080613 0000,3903, ,CFS
MIL,D,23,OUTFLOW,2008,6,14,06-14-2008,20080614 0000,3676, ,CFS
MIL,D,23,OUTFLOW,2008,6,15,06-15-2008,20080615 0000,3747, ,CFS
MIL,D,23,OUTFLOW,2008,6,16,06-16-2008,20080616 0000,4084, ,CFS
MIL,D,23,OUTFLOW,2008,6,17,06-17-2008,20080617 0000,4390, ,CFS
MIL,D,23,OUTFLOW,2008,6,18,06-18-2008,20080618 0000,4484, ,CFS
MIL,D,23,OUTFLOW,2008,6,19,06-19-2008,20080619 0000,4436, ,CFS
MIL,D,23,OUTFLOW,2008,6,20,06-20-2008,20080620 0000,4303, ,CFS
MIL,D,23,OUTFLOW,2008,6,21,06-21-2008,20080621 0000,4176, ,CFS
MIL,D,23,OUTFLOW,2008,6,22,06-22-2008,20080622 0000,4313, ,CFS
MIL,D,23,OUTFLOW,2008,6,23,06-23-2008,20080623 0000,4511, ,CFS
MIL,D,23,OUTFLOW,2008,6,24,06-24-2008,20080624 0000,4661, ,CFS
MIL,D,23,OUTFLOW,2008,6,25,06-25-2008,20080625 0000,4637, ,CFS
MIL,D,23,OUTFLOW,2008,6,26,06-26-2008,20080626 0000,4593, ,CFS
MIL,D,23,OUTFLOW,2008,6,27,06-27-2008,20080627 0000,4441, ,CFS
MIL,D,23,OUTFLOW,2008,6,28,06-28-2008,20080628 0000,4105, ,CFS
MIL,D,23,OUTFLOW,2008,6,29,06-29-2008,20080629 0000,3916, ,CFS
MIL,D,23,OUTFLOW,2008,6,30,06-30-2008,20080630 0000,4004, ,CFS
MIL,D,23,OUTFLOW,2008,7,1,07-01-2008,20080701 0000,4022, ,CFS
MIL,D,23,OUTFLOW,2008,7,2,07-02-2008,20080702 0000,4045, ,CFS
MIL,D,23,OUTFLOW,2008,7,3,07-03-2008,20080703 0000,3972, ,CFS
MIL,D,23,OUTFLOW,2008,7,4,07-04-2008,20080704 0000,3756, ,CFS
MIL,D,23,OUTFLOW,2008,7,5,07-05-2008,20080705 0000,3504, ,CFS
MIL,D,23,OUTFLOW,2008,7,6,07-06-2008,20080706 0000,3585, ,CFS
MIL,D,23,OUTFLOW,2008,7,7,07-07-2008,20080707 0000,3860, ,CFS
MIL,D,23,OUTFLOW,2008,7,8,07-08-2008,20080708 0000,4169, ,CFS
MIL,D,23,OUTFLOW,2008,7,9,07-09-2008,20080709 0000,4310, ,CFS
MIL,D,23,OUTFLOW,2008,7,10,07-10-2008,20080710 0000,4379, ,CFS
MIL,D,23,OUTFLOW,2008,7,11,07-11-2008,20080711 0000,4142, ,CFS
MIL,D,23,OUTFLOW,2008,7,12,07-12-2008,20080712 0000,3843, ,CFS
MIL,D,23,OUTFLOW,2008,7,13,07-13-2008,20080713 0000,3855, ,CFS
MIL,D,23,OUTFLOW,2008,7,14,07-14-2008,20080714 0000,3957, ,CFS
MIL,D,23,OUTFLOW,2008,7,15,07-15-2008,20080715 0000,4112, ,CFS
MIL,D,23,OUTFLOW,2008,7,16,07-16-2008,20080716 0000,4203, ,CFS
MIL,D,23,OUTFLOW,2008,7,17,07-17-2008,20080717 0000,4183, ,CFS
MIL,D,23,OUTFLOW,2008,7,18,07-18-2008,20080718 0000,4001, ,CFS
MIL,D,23,OUTFLOW,2008,7,19,07-19-2008,20080719 0000,3938, ,CFS
MIL,D,23,OUTFLOW,2008,7,20,07-20-2008,20080720 0000,4150, ,CFS
MIL,D,23,OUTFLOW,2008,7,21,07-21-2008,20080721 0000,4533, ,CFS
MIL,D,23,OUTFLOW,2008,7,22,07-22-2008,20080722 0000,4528, ,CFS
MIL,D,23,OUTFLOW,2008,7,23,07-23-2008,20080723 0000,4444, ,CFS
MIL,D,23,OUTFLOW,2008,7,24,07-24-2008,20080724 0000,4587, ,CFS
MIL,D,23,OUTFLOW,2008,7,25,07-25-2008,20080725 0000,4541, ,CFS
MIL,D,23,OUTFLOW,2008,7,26,07-26-2008,20080726 0000,4176, ,CFS
MIL,D,23,OUTFLOW,2008,7,27,07-27-2008,20080727 0000,4069, ,CFS
MIL,D,23,OUTFLOW,2008,7,28,07-28-2008,20080728 0000,4132, ,CFS
MIL,D,23,OUTFLOW,2008,7,29,07-29-2008,20080729 0000,4244, ,CFS
MIL,D,23,OUTFLOW,2008,7,30,07-30-2008,20080730 0000,4174, ,CFS
MIL,D,23,OUTFLOW,2008,7,31,07-31-2008,20080731 0000,3848, ,CFS
MIL,D,23,OUTFLOW,2008,8,1,08-01-2008,20080801 0000,3646, ,CFS
MIL,D,23,OUTFLOW,2008,8,2,08-02-2008,20080802 0000,3407, ,CFS
MIL,D,23,OUTFLOW,2008,8,3,08-03-2008,20080803 0000,3129, ,CFS
MIL,D,23,OUTFLOW,2008,8,4,08-04-2008,20080804 0000,2964, ,CFS
MIL,D,23,OUTFLOW,2008,8,5,08-05-2008,20080805 0000,2870, ,CFS
MIL,D,23,OUTFLOW,2008,8,6,08-06-2008,20080806 0000,2890, ,CFS
MIL,D,23,OUTFLOW,2008,8,7,08-07-2008,20080807 0000,2889, ,CFS
MIL,D,23,OUTFLOW,2008,8,8,08-08-2008,20080808 0000,2820, ,CFS
MIL,D,23,OUTFLOW,2008,8,9,08-09-2008,20080809 0000,2495, ,CFS
MIL,D,23,OUTFLOW,2008,8,10,08-10-2008,20080810 0000,2214, ,CFS
MIL,D,23,OUTFLOW,2008,8,11,08-11-2008,20080811 0000,2011, ,CFS
MIL,D,23,OUTFLOW,2008,8,12,08-12-2008,20080812 0000,2053, ,CFS
MIL,D,23,OUTFLOW,2008,8,13,08-13-2008,20080813 0000,2051, ,CFS
MIL,D,23,OUTFLOW,2008,8,14,08-14-2008,20080814 0000,1936, ,CFS
MIL,D,23,OUTFLOW,2008,8,15,08-15-2008,20080815 0000,1881, ,CFS
MIL,D,23,OUTFLOW,2008,8,16,08-16-2008,20080816 0000,1780, ,CFS
MIL,D,23,OUTFLOW,2008,8,17,08-17-2008,20080817 0000,1779, ,CFS
MIL,D,23,OUTFLOW,2008,8,18,08-18-2008,20080818 0000,1777, ,CFS
MIL,D,23,OUTFLOW,2008,8,19,08-19-2008,20080819 0000,1897, ,CFS
MIL,D,23,OUTFLOW,2008,8,20,08-20-2008,20080820 0000,2023, ,CFS
MIL,D,23,OUTFLOW,2008,8,21,08-21-2008,20080821 0000,1981, ,CFS
MIL,D,23,OUTFLOW,2008,8,22,08-22-2008,20080822 0000,1775, ,CFS
MIL,D,23,OUTFLOW,2008,8,23,08-23-2008,20080823 0000,1519, ,CFS
MIL,D,23,OUTFLOW,2008,8,24,08-24-2008,20080824 0000,1556, ,CFS
MIL,D,23,OUTFLOW,2008,8,25,08-25-2008,20080825 0000,1542, ,CFS
MIL,D,23,OUTFLOW,2008,8,26,08-26-2008,20080826 0000,1571, ,CFS
MIL,D,23,OUTFLOW,2008,8,27,08-27-2008,20080827 0000,1648, ,CFS
MIL,D,23,OUTFLOW,2008,8,28,08-28-2008,20080828 0000,1672, ,CFS
MIL,D,23,OUTFLOW,2008,8,29,08-29-2008,20080829 0000,1530, ,CFS
MIL,D,23,OUTFLOW,2008,8,30,08-30-2008,20080830 0000,1306, ,CFS
MIL,D,23,OUTFLOW,2008,8,31,08-31-2008,20080831 0000,1219, ,CFS
MIL,D,23,OUTFLOW,2008,9,1,09-01-2008,20080901 0000,1338, ,CFS
MIL,D,23,OUTFLOW,2008,9,2,09-02-2008,20080902 0000,1535, ,CFS
MIL,D,23,OUTFLOW,2008,9,3,09-03-2008,20080903 0000,1613, ,CFS
MIL,D,23,OUTFLOW,2008,9,4,09-04-2008,20080904 0000,1643, ,CFS
MIL,D,23,OUTFLOW,2008,9,5,09-05-2008,20080905 0000,1548, ,CFS
MIL,D,23,OUTFLOW,2008,9,6,09-06-2008,20080906 0000,1400, ,CFS
MIL,D,23,OUTFLOW,2008,9,7,09-07-2008,20080907 0000,1355, ,CFS
MIL,D,23,OUTFLOW,2008,9,8,09-08-2008,20080908 0000,1440, ,CFS
MIL,D,23,OUTFLOW,2008,9,9,09-09-2008,20080909 0000,1572, ,CFS
MIL,D,23,OUTFLOW,2008,9,10,09-10-2008,20080910 0000,1643, ,CFS
MIL,D,23,OUTFLOW,2008,9,11,09-11-2008,20080911 0000,1599, ,CFS
MIL,D,23,OUTFLOW,2008,9,12,09-12-2008,20080912 0000,1443, ,CFS
MIL,D,23,OUTFLOW,2008,9,13,09-13-2008,20080913 0000,1266, ,CFS
MIL,D,23,OUTFLOW,2008,9,14,09-14-2008,20080914 0000,1223, ,CFS
MIL,D,23,OUTFLOW,2008,9,15,09-15-2008,20080915 0000,1397, ,CFS
MIL,D,23,OUTFLOW,2008,9,16,09-16-2008,20080916 0000,1508, ,CFS
MIL,D,23,OUTFLOW,2008,9,17,09-17-2008,20080917 0000,1507, ,CFS
MIL,D,23,OUTFLOW,2008,9,18,09-18-2008,20080918 0000,1447, ,CFS
MIL,D,23,OUTFLOW,2008,9,19,09-19-2008,20080919 0000,1288, ,CFS
MIL,D,23,OUTFLOW,2008,9,20,09-20-2008,20080920 0000,1157, ,CFS
MIL,D,23,OUTFLOW,2008,9,21,09-21-2008,20080921 0000,1147, ,CFS
MIL,D,23,OUTFLOW,2008,9,22,09-22-2008,20080922 0000,1162, ,CFS
MIL,D,23,OUTFLOW,2008,9,23,09-23-2008,20080923 0000,1268, ,CFS
MIL,D,23,OUTFLOW,2008,9,24,09-24-2008,20080924 0000,1344, ,CFS
MIL,D,23,OUTFLOW,2008,9,25,09-25-2008,20080925 0000,1344, ,CFS
MIL,D,23,OUTFLOW,2008,9,26,09-26-2008,20080926 0000,1161, ,CFS
MIL,D,23,OUTFLOW,2008,9,27,09-27-2008,20080927 0000,912, ,CFS
MIL,D,23,OUTFLOW,2008,9,28,09-28-2008,20080928 0000,799, ,CFS
MIL,D,23,OUTFLOW,2008,9,29,09-29-2008,20080929 0000,949, ,CFS
MIL,D,23,OUTFLOW,2008,9,30,09-30-2008,20080930 0000,1110, ,CFS
MIL,D,23,OUTFLOW,2008,10,1,10-01-2008,20081001 0000,1140, ,CFS
MIL,D,23,OUTFLOW,2008,10,2,10-02-2008,20081002 0000,1108, ,CFS
MIL,D,23,OUTFLOW,2008,10,3,10-03-2008,20081003 0000,911, ,CFS
MIL,D,23,OUTFLOW,2008,10,4,10-04-2008,20081004 0000,785, ,CFS
MIL,D,23,OUTFLOW,2008,10,5,10-05-2008,20081005 0000,783, ,CFS
MIL,D,23,OUTFLOW,2008,10,6,10-06-2008,20081006 0000,870, ,CFS
MIL,D,23,OUTFLOW,2008,10,7,10-07-2008,20081007 0000,931, ,CFS
MIL,D,23,OUTFLOW,2008,10,8,10-08-2008,20081008 0000,932, ,CFS
MIL,D,23,OUTFLOW,2008,10,9,10-09-2008,20081009 0000,900, ,CFS
MIL,D,23,OUTFLOW,2008,10,10,10-10-2008,20081010 0000,821, ,CFS
MIL,D,23,OUTFLOW,2008,10,11,10-11-2008,20081011 0000,781, ,CFS
MIL,D,23,OUTFLOW,2008,10,12,10-12-2008,20081012 0000,780, ,CFS
MIL,D,23,OUTFLOW,2008,10,13,10-13-2008,20081013 0000,866, ,CFS
MIL,D,23,OUTFLOW,2008,10,14,10-14-2008,20081014 0000,948, ,CFS
MIL,D,23,OUTFLOW,2008,10,15,10-15-2008,20081015 0000,974, ,CFS
MIL,D,23,OUTFLOW,2008,10,16,10-16-2008,20081016 0000,973, ,CFS
MIL,D,23,OUTFLOW,2008,10,17,10-17-2008,20081017 0000,860, ,CFS
MIL,D,23,OUTFLOW,2008,10,18,10-18-2008,20081018 0000,747, ,CFS
MIL,D,23,OUTFLOW,2008,10,19,10-19-2008,20081019 0000,756, ,CFS
MIL,D,23,OUTFLOW,2008,10,20,10-20-2008,20081020 0000,866, ,CFS
MIL,D,23,OUTFLOW,2008,10,21,10-21-2008,20081021 0000,957, ,CFS
MIL,D,23,OUTFLOW,2008,10,22,10-22-2008,20081022 0000,972, ,CFS
MIL,D,23,OUTFLOW,2008,10,23,10-23-2008,20081023 0000,941, ,CFS
MIL,D,23,OUTFLOW,2008,10,24,10-24-2008,20081024 0000,780, ,CFS
MIL,D,23,OUTFLOW,2008,10,25,10-25-2008,20081025 0000,675, ,CFS
MIL,D,23,OUTFLOW,2008,10,26,10-26-2008,20081026 0000,671, ,CFS
